MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C171362","Wright For Missouri","January Quarterly Report","2019","Full Disclosure","54430.0000","0.0000","0.0000","0.0000","0.0000","0.0000","54430.0000","23560.2100","100.0000","0.0000","0.0000","100.0000","23660.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9999.5000","0.0000","0.0000","9999.5000","18319.2900","0.0000","10099.5000","0.0000","10099.5000","8219.7900","9999.5000","0.0000","0.0000","0.0000","9999.5000","0.0000","0.0000"
"C091075","Engler For Missouri","Termination","2019","Full Disclosure","309835.3200","0.0000","0.0000","0.0000","0.0000","0.0000","309835.3200","183885.4200","976.1800","0.0000","0.0000","976.1800","184861.6000","131034.0500","0.0000","0.0000","0.0000","0.0000","131034.0500","0.0000","0.0000","0.0000","0.0000","976.1800","0.0000","976.1800","0.0000","976.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180680","Friends Of Chris Kelly","January Quarterly Report","2019","Full Disclosure","0.0000","8050.0000","0.0000","0.0000","8050.0000","0.0000","8050.0000","0.0000","835.5000","0.0000","0.0000","835.5000","835.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8050.0000","835.5000","0.0000","835.5000","7214.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131126","CITIZENS FOR QUALITY PARKS & HEALTHY LIFESTYLES","January Quarterly Report","2019","Full Disclosure","11115.5600","0.0000","0.0000","0.0000","0.0000","0.0000","11115.5600","8025.4900","0.0000","0.0000","0.0000","0.0000","8025.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3899.2800","0.0000","0.0000","0.0000","0.0000","3899.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131169","Friends Of Kip Kendrick","January Quarterly Report","2019","Full Disclosure","21561.1800","1000.0000","0.0000","0.0000","1000.0000","0.0000","22561.1800","2255.0700","1500.0000","0.0000","0.0000","1500.0000","3755.0700","1300.0000","0.0000","0.0000","0.0000","0.0000","1300.0000","0.0000","0.0000","0.0000","0.0000","64876.8000","1000.0000","1500.0000","0.0000","1500.0000","64376.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001028","Camden County Democratic Committee","January Quarterly Report","2019","Full Disclosure","1895.1200","0.0000","0.0000","0.0000","0.0000","0.0000","1895.1200","455.9000","0.0000","0.0000","0.0000","0.0000","455.9000","1975.0000","0.0000","0.0000","0.0000","0.0000","1975.0000","0.0000","0.0000","0.0000","0.0000","238.8500","0.0000","0.0000","0.0000","0.0000","238.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180011","Committee To Elect Tim Fitch","January Quarterly Report","2019","Full Disclosure","7050.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7050.0000","5961.2700","33.0000","0.0000","0.0000","33.0000","5994.2700","125.0000","0.0000","0.0000","0.0000","0.0000","125.0000","0.0000","0.0000","0.0000","0.0000","839.7300","0.0000","33.0000","0.0000","33.0000","806.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A180355","Committee To Elect Kristen Berhorst","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","322.2800","0.0000","0.0000","0.0000","0.0000","322.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180381","Citizens for Francis Howell","January Quarterly Report","2019","Full Disclosure","15762.1800","0.0000","0.0000","0.0000","0.0000","0.0000","15762.1800","373.0000","0.0000","0.0000","0.0000","0.0000","373.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15389.1800","0.0000","0.0000","0.0000","0.0000","15389.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010039","MO DRIVE FUND","January Quarterly Report","2019","Full Disclosure","95000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","95000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","97600.0000","0.0000","0.0000","0.0000","0.0000","97600.0000","0.0000","0.0000","0.0000","0.0000","194.7800","0.0000","0.0000","0.0000","0.0000","194.7800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111103","BELIEVE IN STEVE LYNCH COMMITTEE","January Quarterly Report","2019","Full Disclosure","5475.0000","0.0000","0.0000","210.0000","210.0000","0.0000","5685.0000","1897.5700","350.0000","0.0000","0.0000","350.0000","2247.5700","1250.0000","0.0000","0.0000","0.0000","0.0000","1250.0000","0.0000","0.0000","0.0000","0.0000","535.2100","210.0000","350.0000","0.0000","350.0000","395.2100","5000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5000.0000"
"C041331","CITIZENS FOR AULL","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30.3400","0.0000","0.0000","0.0000","0.0000","30.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141545","MISSOURIANS FOR RESPONSIBLE AND BETTER GOVERNMENT","January Quarterly Report And Termination","2019","Full Disclosure","750.0000","0.0000","0.0000","0.0000","0.0000","0.0000","750.0000","782.0000","630.0000","0.0000","0.0000","630.0000","1412.0000","29250.0000","11342.1300","0.0000","0.0000","11342.1300","40592.1300","0.0000","0.0000","0.0000","0.0000","11972.1300","0.0000","11972.1300","0.0000","11972.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000459","Teamsters 245 PAF","January Quarterly Report","2019","Full Disclosure","59127.1100","4674.3700","0.0000","0.0000","4674.3700","0.0000","63801.4800","3037.8800","0.0000","0.0000","0.0000","0.0000","3037.8800","73653.1600","4846.8100","0.0000","0.0000","4846.8100","78499.9700","0.0000","0.0000","0.0000","0.0000","1363.8600","4674.3700","4846.8100","0.0000","4846.8100","1191.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000033","SPRINGFIELD BUILDING & CONSTRUCTION TRADES-PAC","January Quarterly Report","2019","Full Disclosure","8982.4000","0.0000","0.0000","0.0000","0.0000","0.0000","8982.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8400.0000","0.0000","0.0000","0.0000","0.0000","8400.0000","0.0000","0.0000","0.0000","0.0000","945.4600","0.0000","0.0000","0.0000","0.0000","945.4600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000615","Monroe County Democratic Club","January Quarterly Report","2019","Full Disclosure","1464.0000","0.0000","0.0000","425.0000","425.0000","0.0000","1889.0000","536.1700","0.0000","0.0000","0.0000","0.0000","536.1700","750.0000","0.0000","0.0000","0.0000","0.0000","750.0000","0.0000","0.0000","0.0000","0.0000","575.1500","425.0000","0.0000","0.0000","0.0000","1000.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171359","Six PAC","January Quarterly Report And Termination","2019","Full Disclosure","35151.0000","0.0000","0.0000","0.0000","0.0000","0.0000","35151.0000","11198.3200","1647.0000","0.0000","0.0000","1647.0000","12845.3200","6200.0000","16105.6800","0.0000","0.0000","16105.6800","22305.6800","0.0000","9752.5000","0.0000","9752.5000","27505.1800","0.0000","27505.1800","0.0000","27505.1800","0.0000","9752.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000766","Great Southern Employees Good Government Committee","January Quarterly Report","2019","Full Disclosure","10285.0000","570.0000","0.0000","0.0000","570.0000","0.0000","10855.0000","250.0000","0.0000","0.0000","0.0000","0.0000","250.0000","11350.0000","0.0000","0.0000","0.0000","0.0000","11350.0000","0.0000","0.0000","0.0000","0.0000","2206.1100","570.0000","0.0000","0.0000","0.0000","2776.1100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171256","Missouri Republican Leadership PAC","January Quarterly Report And Termination","2019","Full Disclosure","123400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","123400.0000","116550.9900","3220.0000","0.0000","0.0000","3220.0000","119770.9900","76701.0000","12631.7800","0.0000","0.0000","12631.7800","89332.7800","0.0000","13187.5000","0.0000","13187.5000","29039.2800","0.0000","29039.2800","0.0000","29039.2800","0.0000","13187.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031128","THE REPUBLICAN FREEDOM FUND","January Quarterly Report","2019","Full Disclosure","250.0000","500.0000","0.0000","0.0000","500.0000","0.0000","750.0000","1120.2500","409.1300","0.0000","0.0000","409.1300","1529.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1515.8400","500.0000","409.1300","0.0000","409.1300","1606.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000938","Platte County Democratic Central Committee","January Quarterly Report","2019","Full Disclosure","20456.5000","0.0000","0.0000","0.0000","0.0000","0.0000","20456.5000","12518.7400","45.0000","0.0000","0.0000","45.0000","12563.7400","9200.0000","0.0000","0.0000","0.0000","0.0000","9200.0000","0.0000","0.0000","0.0000","0.0000","1908.8900","0.0000","45.0000","0.0000","45.0000","1863.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081178","0100TH DISTRICT REPUBLICANS","January Quarterly Report","2019","Full Disclosure","13328.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13328.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9000.0000","0.0000","0.0000","0.0000","0.0000","9000.0000","0.0000","0.0000","0.0000","0.0000","547.0000","0.0000","0.0000","0.0000","0.0000","547.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180076","Committee To Re-Elect Judge David Dolan","January Quarterly Report","2019","Full Disclosure","37005.4600","0.0000","0.0000","0.1300","0.1300","0.0000","37005.5900","24039.2100","0.0000","0.0000","0.0000","0.0000","24039.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1465.2700","0.1300","0.0000","0.0000","0.0000","1465.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A161547","Citizens For Dirck","January Quarterly Report","2019","Full Disclosure","2000.0000","2000.0000","0.0000","0.0000","2000.0000","0.0000","4000.0000","1898.7700","599.0000","0.0000","0.0000","599.0000","2497.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5224.5200","2000.0000","599.0000","0.0000","599.0000","6625.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101026","Citizens To Elect Michael Todd","January Quarterly Report","2019","Full Disclosure","6464.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6464.0000","5771.5400","21.2700","0.0000","0.0000","21.2700","5792.8100","298.5100","0.0000","0.0000","0.0000","0.0000","298.5100","0.0000","0.0000","0.0000","0.0000","536.8400","0.0000","21.2700","0.0000","21.2700","515.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001310","CALLAWAY COUNTY DEMOCRAT CENTRAL COMMITTEE","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","725.0100","0.0000","0.0000","0.0000","0.0000","725.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C180018","Morrell For Judge","January Quarterly Report","2019","Full Disclosure","19432.1100","0.0000","0.0000","0.0000","95.4700","95.4700","19527.5800","15062.3100","148.4400","0.0000","0.0000","148.4400","15210.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","242.6900","0.0000","148.4400","0.0000","148.4400","94.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010214","MARYLAND HEIGHTS TOWNSHIP DEMOCRATIC CLUB","January Quarterly Report","2019","Full Disclosure","1140.0000","0.0000","0.0000","150.0000","150.0000","0.0000","1290.0000","214.6600","0.0000","0.0000","0.0000","0.0000","214.6600","1000.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","849.9500","150.0000","0.0000","0.0000","0.0000","999.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171059","Citizens to Elect Brian Whitley","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","165.1500","0.0000","165.1500","0.0000","165.1500","0.0000","25.5000","0.0000","0.0000","25.5000","25.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","165.1500","0.0000","0.0000","165.1500","165.1500","165.1500","0.0000","190.6500","190.6500","139.6500","200.0000","165.1500","0.0000","0.0000","165.1500","34.8500","165.1500"
"C151218","MARK TWAIN FEDERATED DEMOCRATIC CLUB","January Quarterly Report","2019","Full Disclosure","1251.0800","0.0000","0.0000","0.0000","0.0000","0.0000","1251.0800","995.5700","0.0000","0.0000","0.0000","0.0000","995.5700","257.0000","0.0000","0.0000","0.0000","0.0000","257.0000","0.0000","0.0000","0.0000","0.0000","162.3400","0.0000","0.0000","0.0000","0.0000","162.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000760","GREENE COUNTY REPUBLICAN WOMEN","January Quarterly Report","2019","Full Disclosure","2231.3300","1327.0000","0.0000","0.0000","1327.0000","0.0000","3558.3300","2251.7000","755.3900","0.0000","0.0000","755.3900","3007.0900","300.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","0.0000","0.0000","930.9500","1327.0000","755.3900","0.0000","755.3900","1502.5600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000770","NORTHLAND DEMOCRATIC CLUB","January Quarterly Report","2019","Full Disclosure","695.0000","0.0000","0.0000","0.0000","0.0000","0.0000","695.0000","501.3100","120.0000","0.0000","0.0000","120.0000","621.3100","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","1112.7900","0.0000","120.0000","0.0000","120.0000","992.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161381","Schnelting For Missouri","January Quarterly Report","2019","Full Disclosure","5735.1800","250.0000","0.0000","0.0000","250.0000","0.0000","5985.1800","31174.3300","263.0000","0.0000","0.0000","263.0000","31437.3300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2459.6000","250.0000","263.0000","0.0000","263.0000","2446.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010996","EDUCATORS SUPPORT PUBLIC EDUCATION (ESPE)","January Quarterly Report","2019","Full Disclosure","4122.0000","990.0000","0.0000","0.0000","990.0000","0.0000","5112.0000","7.0000","0.0000","0.0000","0.0000","0.0000","7.0000","5000.0000","0.0000","0.0000","0.0000","0.0000","5000.0000","0.0000","0.0000","0.0000","0.0000","10632.8900","990.0000","0.0000","0.0000","0.0000","11622.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000355","TAXPAYERS IN SUPPORT OF PUBLIC EDUCATION","January Quarterly Report","2019","Full Disclosure","0.0000","1935.0000","0.0000","0.0000","1935.0000","0.0000","1935.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17600.0000","0.0000","0.0000","0.0000","0.0000","17600.0000","0.0000","0.0000","0.0000","0.0000","15055.3800","1935.0000","0.0000","0.0000","0.0000","16990.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091298","UNITE HERE TIP MISSOURI STATE AND LOCAL FUND","January Quarterly Report","2019","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.0000","0.0000","0.0000","0.0000","0.0000","20.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","32267.0100","0.0000","0.0000","0.0000","0.0000","32267.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000644","MO NATIONAL EDUCATION ASSOC-PAC","January Quarterly Report","2019","Full Disclosure","60289.1300","13994.5600","0.0000","0.0000","13994.5600","0.0000","74283.6900","1383.2100","0.0000","0.0000","0.0000","0.0000","1383.2100","88151.5600","0.0000","0.0000","0.0000","0.0000","88151.5600","0.0000","0.0000","0.0000","0.0000","446265.3700","13994.5600","0.0000","0.0000","0.0000","460259.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000962","MISSISSIPPI COUNTY DEMOCRATIC CENTRAL COMMITTEE","January Quarterly Report","2019","Full Disclosure","400.0000","50.0000","0.0000","0.0000","50.0000","0.0000","450.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1563.2000","50.0000","0.0000","0.0000","0.0000","1613.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000865","ASSOCIATED INDUSTRIES OF MO-PAC","January Quarterly Report","2019","Full Disclosure","2702.2400","100.0000","0.0000","0.2700","100.2700","0.0000","2802.5100","0.0000","1039.9100","0.0000","0.0000","1039.9100","1039.9100","7800.0000","1500.0000","0.0000","0.0000","1500.0000","9300.0000","0.0000","0.0000","0.0000","0.0000","3918.0000","100.2700","2539.9100","0.0000","2539.9100","1478.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121369","Missouri's Future","January Quarterly Report","2019","Full Disclosure","187757.8200","0.0000","0.0000","2569.0000","2569.0000","0.0000","190326.8200","189029.0000","0.0000","0.0000","0.0000","0.0000","189029.0000","30450.0000","0.0000","0.0000","0.0000","0.0000","30450.0000","0.0000","0.0000","0.0000","0.0000","2969.0900","2569.0000","0.0000","0.0000","0.0000","5538.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141402","Friends To Elect Michael Wright","January Quarterly Report","2019","Full Disclosure","9182.9700","0.0000","0.0000","0.0000","0.0000","0.0000","9182.9700","8287.6300","0.0000","0.0000","0.0000","0.0000","8287.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","773.4600","0.0000","0.0000","0.0000","0.0000","773.4600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
