MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C001279","RE-ELECT JUDY BERKSTRESSER","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001299","COMMITTEE FOR QUALITY PUBLIC EDUCATION","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5930.0000","0.0000","0.0000","0.0000","0.0000","5930.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111134","KEEP COLUMBIA SAFE","October Quarterly Report","2011","Full Disclosure","0.0000","4566.9300","0.0000","0.0000","4566.9300","0.0000","4566.9300","0.0000","87.0100","0.0000","0.0000","87.0100","87.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4566.9300","87.0100","0.0000","87.0100","4479.9200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111037","FRIENDS OF DENISE R CHACHERE FOR TRUSTEE","October Quarterly Report","2011","Full Disclosure","16163.7500","495.0000","0.0000","0.0000","495.0000","0.0000","16658.7500","15531.9100","44.0000","0.0000","0.0000","44.0000","15575.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.5000","1.5000","605.8100","495.0000","44.0000","0.0000","45.5000","1055.3100","1980.8800","0.0000","0.0000","0.0000","0.0000","0.0000","1980.8800"
"C101593","FRIENDS OF RANDY JOTTE","October Quarterly Report","2011","Full Disclosure","11049.2800","0.0000","0.0000","0.0000","0.0000","0.0000","11049.2800","126.6600","51.8000","0.0000","0.0000","51.8000","178.4600","1100.0000","0.0000","0.0000","0.0000","0.0000","1100.0000","0.0000","0.0000","0.0000","0.0000","9822.6200","0.0000","51.8000","0.0000","51.8000","9770.8200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000230","RIPLEY COUNTY REPUBLICAN CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041617","NEW MADRID COUNTY REPUBLICAN COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000735","JEFFERSON COUNTY LABOR POLITICAL COMMITTEE","October Quarterly Report","2011","Full Disclosure","197.0000","5480.0000","0.0000","0.0000","5480.0000","0.0000","5677.0000","1927.0000","1199.3200","0.0000","0.0000","1199.3200","3126.3200","500.0000","200.0000","0.0000","0.0000","200.0000","700.0000","0.0000","0.0000","0.0000","0.0000","1484.8400","5480.0000","1399.3200","0.0000","1399.3200","5565.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010127","0018TH SENATORIAL DISTRICT DEMOCRATIC COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000523","UMSL-PAC","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000058","EMILY'S LIST-MISSOURI","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101175","COMMITTEE TO ELECT CHUCK JAMES","Termination","2011","Full Disclosure","1200.0000","200.0000","0.0000","0.0000","200.0000","0.0000","1400.0000","1072.7500","183.6900","0.0000","0.0000","183.6900","1256.4400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","144.0600","144.0600","127.7500","200.0000","165.6900","18.0000","327.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101022","CITIZENS FOR ALONZO","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","552.0000","0.0000","0.0000","0.0000","0.0000","552.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1631.2600","0.0000","0.0000","0.0000","0.0000","1631.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000894","0013TH WARD REGULAR DEMOCRATIC CLUB","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C021016","CASS COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report","2011","Full Disclosure","2760.0000","200.0000","0.0000","0.0000","200.0000","0.0000","2960.0000","5555.1800","77.6000","0.0000","0.0000","77.6000","5632.7800","0.0000","50.0000","0.0000","0.0000","50.0000","50.0000","0.0000","0.0000","0.0000","0.0000","5167.6200","200.0000","127.6000","0.0000","127.6000","5240.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101001","8TH DISTRICT WOMENS DEMOCRAT CLUB","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","147.9000","142.9000","0.0000","0.0000","142.9000","290.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1049.8500","0.0000","142.9000","0.0000","142.9000","906.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101185","UNIVERSITY CITY CITIZENS FOR TRANSPARENCY & ACCOUNTABILITY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000946","OSAGE COUNTY REPUBLICAN COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031097","CITIZENS FOR PAT KELLEY","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","471.4300","0.0000","0.0000","471.4300","471.4300","0.0000","500.0000","0.0000","0.0000","500.0000","500.0000","0.0000","0.0000","0.0000","0.0000","971.4300","0.0000","865.4300","0.0000","865.4300","106.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101565","PIKE COUNTY DEMOCRATIC CLUB","October Quarterly Report","2011","Full Disclosure","934.5100","18.0000","0.0000","223.0100","241.0100","0.0000","1175.5200","860.4100","141.0100","0.0000","0.0000","141.0100","1001.4200","1400.0000","0.0000","0.0000","0.0000","0.0000","1400.0000","0.0000","0.0000","0.0000","0.0000","5236.4600","241.0100","141.0100","0.0000","141.0100","5336.4600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111084","COMMITTEE TO ELECT RYAN","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031135","BUTLER COUNTY DEMOCRATIC POLITICAL ACTION COMMITTEE","October Quarterly Report","2011","Full Disclosure","80527.3800","0.0000","0.0000","0.0000","0.0000","0.0000","80527.3800","10806.3000","300.0000","0.0000","0.0000","300.0000","11106.3000","69468.5000","0.0000","0.0000","0.0000","0.0000","69468.5000","0.0000","0.0000","0.0000","0.0000","3043.9600","0.0000","300.0000","0.0000","300.0000","2743.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001003","DEKALB COUNTY REPUBLICAN CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000592","PLUMBERS & PIPEFITTERS LOCAL 562 VOLUNTARY POLITICAL EDUCATIONAL LEGISLATIVE CHARITY & DEF. FUND","October Quarterly Report","2011","Full Disclosure","189288.0000","67383.5000","0.0000","0.0000","67383.5000","0.0000","256671.5000","7045.0000","8941.9800","0.0000","0.0000","8941.9800","15986.9800","75830.0000","44700.0000","0.0000","0.0000","44700.0000","120530.0000","0.0000","0.0000","0.0000","0.0000","372649.7400","67383.5000","53641.9800","0.0000","53641.9800","386391.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000791","EMPIRE BANK PAC","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","380.0000","380.0000","0.0000","380.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5999.0000","380.0000","0.0000","0.0000","0.0000","6379.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091011","CITIZENS FOR BRAD LAGER","October Quarterly Report","2011","Full Disclosure","3000.0000","21450.0000","0.0000","0.0000","25610.0000","4160.0000","28610.0000","11043.6600","1839.2300","0.0000","0.0000","1839.2300","12882.8900","7000.0000","0.0000","0.0000","0.0000","0.0000","7000.0000","0.0000","0.0000","0.0000","0.0000","51685.2500","21450.0000","1839.2300","0.0000","1839.2300","71296.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000615","MONROE COUNTY DEMOCRATIC CLUB","October Quarterly Report","2011","Full Disclosure","461.0000","0.0000","0.0000","14.0000","14.0000","0.0000","475.0000","438.0000","0.0000","0.0000","0.0000","0.0000","438.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.0000","20.0000","312.3800","14.0000","0.0000","0.0000","20.0000","306.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","October Quarterly Report","2011","Full Disclosure","0.0000","3180.7600","0.0000","0.0000","3180.7600","0.0000","3180.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","2500.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","4713.9700","3180.7600","2500.0000","0.0000","2500.0000","5394.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031033","WAYNE COUNTY REPUBLICAN COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061544","MISSOURI VALUES COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001023","CARROLL COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101331","CITIZENS FOR KARLA MAY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101040","CITIZENS FOR CHRIS LIEVSAY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000518","UNITED FOOD & COMMERCIAL WORKERS LOCAL #655 ELECT POLITICAL ACTION FUND","October Quarterly Report","2011","Full Disclosure","39466.0000","19631.4000","0.0000","0.0000","19631.4000","0.0000","59097.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24750.0000","10500.0000","0.0000","0.0000","10500.0000","35250.0000","0.0000","0.0000","0.0000","0.0000","44918.9000","19631.4000","10500.0000","0.0000","10500.0000","54050.3000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031196","HCA MISSOURI GOOD GOVERNMENT FUND","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081083","0006TH DISTRICT PAC FUND","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051137","MO HEARING SOCIETY PAC","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000681","MO CATTLEMENS ASSOCIATION PAC","October Quarterly Report","2011","Full Disclosure","0.0000","520.0000","0.0000","0.0000","520.0000","0.0000","520.0000","0.0000","466.9400","0.0000","0.0000","466.9400","466.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7326.1000","520.0000","466.9400","0.0000","466.9400","7379.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000227","MO DIETETIC ASSOCIATION POLITICAL ACTION COMMITTEE","October Quarterly Report","2011","Full Disclosure","965.0000","0.0000","0.0000","0.0000","0.0000","0.0000","965.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.0000","0.0000","0.0000","250.0000","250.0000","0.0000","0.0000","0.0000","0.0000","5324.3100","0.0000","250.0000","0.0000","250.0000","5074.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000598","UNITED STEEL WORKERS LOCAL 11-6 GASWORKERS VOLUNTARY PAC","October Quarterly Report","2011","Full Disclosure","12490.0000","13972.0000","0.0000","0.0000","13972.0000","0.0000","26462.0000","3707.9600","8191.2900","0.0000","0.0000","8191.2900","11899.2500","10711.0000","4800.0000","0.0000","0.0000","4800.0000","15511.0000","0.0000","0.0000","0.0000","0.0000","1009.0500","13972.0000","12991.2900","0.0000","12991.2900","1989.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000670","MO FARM BUREAU FARM PAC-NE DIST","October Quarterly Report","2011","Full Disclosure","40892.6300","2816.0000","0.0000","0.0000","2816.0000","0.0000","43708.6300","25097.4900","1050.0000","0.0000","0.0000","1050.0000","26147.4900","16788.3300","0.0000","0.0000","0.0000","0.0000","16788.3300","0.0000","0.0000","0.0000","0.0000","8209.9500","2816.0000","1050.0000","0.0000","1050.0000","9975.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061708","TANEY COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000695","MLPA LEGISLATIVE FUND","October Quarterly Report","2011","Full Disclosure","16500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16500.0000","6204.0000","0.0000","0.0000","0.0000","0.0000","6204.0000","500.0000","9250.0000","0.0000","0.0000","9250.0000","9750.0000","0.0000","0.0000","0.0000","0.0000","25766.3500","0.0000","9250.0000","0.0000","9250.0000","16516.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000641","MO ORGANIZATION OF DEFENSE LAWYERS PAC","October Quarterly Report","2011","Full Disclosure","12750.0000","1160.0000","0.0000","0.0000","1160.0000","0.0000","13910.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","500.0000","0.0000","0.0000","500.0000","1500.0000","0.0000","0.0000","0.0000","0.0000","33762.8400","1160.0000","500.0000","0.0000","500.0000","34422.8400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000669","MO FARM BUREAU FARM PAC NW DISTRICT","October Quarterly Report","2011","Full Disclosure","35376.0500","2188.5100","0.0000","1.2000","2189.7100","0.0000","37565.7600","20666.1400","432.9000","0.0000","0.0000","432.9000","21099.0400","14133.3300","0.0000","0.0000","0.0000","0.0000","14133.3300","0.0000","0.0000","5.0000","5.0000","9360.9800","2189.7100","432.9000","0.0000","437.9000","11112.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061187","ACT TO CURE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000447","FRIENDS OF GREGORY FX DALY","October Quarterly Report","2011","Full Disclosure","51810.5800","500.0000","0.0000","1381.9500","1881.9500","0.0000","53692.5300","18191.1300","2980.7000","0.0000","0.0000","2980.7000","21171.8300","3205.0000","850.0000","0.0000","0.0000","850.0000","4055.0000","0.0000","0.0000","0.0000","0.0000","533812.0000","1881.9500","3830.7000","0.0000","3830.7000","531863.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000668","MO FARM BUREAU PAC SE DIST","October Quarterly Report","2011","Full Disclosure","49739.6000","3539.0000","0.0000","0.0000","3539.0000","0.0000","53278.6000","26677.7000","1135.6700","0.0000","0.0000","1135.6700","27813.3700","30002.0800","0.0000","0.0000","0.0000","0.0000","30002.0800","0.0000","0.0000","0.0000","0.0000","7896.7800","3539.0000","1135.6700","0.0000","1135.6700","10300.1100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000340","MO CONCRETE ASSOCIATION POLITICAL ACTION COMMITTEE","October Quarterly Report","2011","Full Disclosure","4410.0000","4360.0000","0.0000","0.0000","4360.0000","0.0000","8770.0000","0.0000","3539.1500","0.0000","0.0000","3539.1500","3539.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4564.3100","4360.0000","3539.1500","0.0000","3539.1500","5385.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000666","MO FARM BUREAU FARM PAC SW DIST","October Quarterly Report","2011","Full Disclosure","20634.0900","1615.0000","0.0000","0.0000","1615.0000","0.0000","22249.0900","12535.8500","394.8300","0.0000","0.0000","394.8300","12930.6800","8170.8300","0.0000","0.0000","0.0000","0.0000","8170.8300","0.0000","0.0000","0.0000","0.0000","5356.7300","1615.0000","394.8300","0.0000","394.8300","6576.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121408","COMMITTEE TO RE-ELECT TOM NEER SHERIFF","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000667","MO FARM BUREAU FARM PAC ST LOUIS DISTRICT","October Quarterly Report","2011","Full Disclosure","23080.9900","1390.5000","0.0000","0.0000","1390.5000","0.0000","24471.4900","10433.4900","458.1700","0.0000","0.0000","458.1700","10891.6600","12474.9900","0.0000","0.0000","0.0000","0.0000","12474.9900","0.0000","0.0000","0.0000","0.0000","5213.1800","1390.5000","458.1700","0.0000","458.1700","6145.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000487","NOOTER CORPORATION POLITICAL ACTION COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041545","MO FARM BUREAU STATEWIDE FARM PAC","October Quarterly Report","2011","Full Disclosure","81594.0000","0.0000","0.0000","0.0000","0.0000","0.0000","81594.0000","81324.9300","0.0000","0.0000","0.0000","0.0000","81324.9300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","657.6900","0.0000","0.0000","0.0000","0.0000","657.6900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000665","MO FARM BUREAU PAC WEST CENTRAL DIST","October Quarterly Report","2011","Full Disclosure","52508.8100","3397.0000","0.0000","0.0000","3397.0000","0.0000","55905.8100","37210.9200","1446.5200","0.0000","0.0000","1446.5200","38657.4400","25047.0800","0.0000","0.0000","0.0000","0.0000","25047.0800","0.0000","0.0000","0.0000","0.0000","5452.2200","3397.0000","1425.9700","20.5500","1446.5200","7402.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010639","COMMITTEE TO ELECT GAYLE KINGERY","October Quarterly Report And Termination","2011","Full Disclosure","400.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400.0000","1140.0000","0.1900","0.0000","0.0000","0.1900","1140.1900","300.0000","2430.8100","0.0000","0.0000","2430.8100","2730.8100","0.0000","0.0000","0.0000","0.0000","2431.0000","0.0000","2431.0000","0.0000","2431.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
